id_sp,kode_pt,nama_pt
B9242602-B5B6-4B4A-A48B-E14E7D8C9A78,174056,Akademi Kebidanan Dharma Husada Pekanbaru
5AD71C6E-0FBB-4E28-BB6F-E15404AB4259,213592,Sekolah Tinggi Ekonomi Islam Bina Muda Bandung
A09B6957-B334-4D4E-8FA1-E15FEE811AD7,902821,International Space University
7470A184-E14D-4B6A-908D-E168F5223E84,900894,Shue Yan College
15A42644-BBDA-4DB5-BEB7-E16B14C7F98F,213253,STIT Al-Muslihun Tlogo Kanaigoro Blitar
93ACD65B-1692-4000-A9D2-E17085B5DBE7,902593,Musashino Art University
4065709E-393C-4427-87B1-E1714DFBE5DB,901913,International Institute For Aerospace Survey And Earth Sciences
CC4B76CB-FB98-4F43-B177-E173B79FC6D1,902832,University of Manchester
EA1B28B7-986B-412D-8A82-E17B466F28E3,900656,Thongsuk College
5E6474B9-083D-4800-8502-E17C5B143C48,044160,Akademi Keperawatan Buntet Pesantren
2A549D3C-22F2-4528-B12F-E180EBD106EF,902128,European School Of Economics
8AC1BD01-0622-4768-A213-E18930D78086,900882,Yarmouk University
9F029AB4-99CE-42CC-9A33-E1967D947D9C,013102,Sekolah Tinggi Ilmu Kesehatan Medistra
7C3447F5-01AE-46CB-BD7E-E198A1F925EA,901794,Universite De Nice - Sphia Antipolois
11774674-359C-407F-86EA-E19D91D32105,900955,University Of Arkansas - Little Rock
6B8C953A-7B2A-4717-8631-E19FC7A8665B,900577,Deakin University At Singapore
5CE4B061-EE64-40A5-8EC6-E1A3F9EAE6D0,071042,Universitas Merdeka Madiun
DEA9D997-F994-4DFC-B539-E1AC977F0D20,901677,Kingston University
D83B44E2-EF1D-4FF2-BB24-E1ADF566775A,900330,Taipei Medical University
7F684CC0-FE96-434E-B590-E1C3AE788170,043094,Sekolah Tinggi Ilmu Ekonomi Cirebon
84B25455-6EFB-4F7C-B1B1-E1D1CA4C6AC8,071025,Universitas Merdeka Malang
F7313017-B38D-4FCA-8DCF-E1D58D53EDAD,902345,National University Of Ireland
28B6A37A-65DD-48F4-A6A3-E1D734F276DA,114083,Akademi Akuntansi Edita Sangatta
4E20970F-03B2-4F96-80C6-E1DA37A549BB,900827,Pondicherry University
DB116EF2-1A8F-418C-ADFF-E1E438A53386,233310,Sekolah Tinggi Teologi Dian Eka Sabda Kalimantan Tengah
4A76D54D-FD69-48B5-B2CF-E1EC6D12901E,033211,Sekolah Tinggi Ilmu Manajemen Saint Mary
4E6DA0ED-57C9-466C-9973-E1F1861559DC,233201,Sekolah Tinggi Teologi Reformed Injili Lumbantor
2AD0D664-D219-4BD5-8B18-E1FB55ECCFF8,901501,Five Towns College
B67BFA7F-15E9-4F3D-97C1-E1FC1EADA385,901286,St Johns University
9A6D3FD2-0CC0-445B-B28B-E1FE99E3391C,153023,STIKES Santu Paulus Ruteng
93A5D863-782C-4BB7-AB30-E1FF0CD80C87,134029,Akademi Analis Farmasi Dan Makanan Banda Aceh
04DEA317-8C1B-4F14-84DB-E202D4F89182,213732,Sekolah Tinggi Agama Islam Sumbawa
79C775B8-698E-4200-B65B-E203463FE5D4,233169,Sekolah Tinggi Teologi Aletheia
C3E61249-167C-4B45-A4A0-E204D65DCA59,176001,Akademi Komunitas Digital Kreatif Malay Batam
C7476CF0-3869-4ADF-AA17-E20A286E18A4,113071,STIKES Husada Borneo
2C420C39-0E3A-486B-B998-E21002476B90,071119,King's College London
78A5AE9D-F28B-47B0-8EFA-E2201DBAAA49,073013,Sekolah Tinggi Teknik Rajasa Surabaya
5B557763-4637-4F24-A406-E229CA5130F7,073149,STIKES Nahdlatul Ulama Tuban
708AEEAC-D0CE-423D-9779-E22BC0ED8388,065004,Politeknik Muhammadiyah Magelang
FB731548-A74B-47EA-924D-E237D504F50C,093097,STKIP Andi Mattappa
FCFB3D21-B0E5-4991-9495-E243F6F79817,901162,State University Of New York At Buffalo
C9F33BCC-2F6D-439A-89E4-E2471A6F525F,901427,Webster University
44570B34-7C80-4A85-AE35-E247DF74BD63,064096,Akademi Keperawatan Al Hikmah 2 Brebes
6D54219A-F468-4FE9-9B99-E24F79BEF096,023002,STKIP PGRI Lubuk Linggau
CBB00364-2B1D-4D7B-9659-E252233E02AD,213185,Sekolah Tinggi Ekonomi Islam Yogyakarta
7CCAAB58-7235-44FA-A5E8-E25504A81605,031021,Universitas Islam As-syafiiyah
25006F0E-A2DC-4414-9C66-E25DBEB1FCD8,902980,Institut National des Sciences Appliquees de Toulouse
2D33A7EF-E2B4-4BF1-956C-E2613FE603EB,074085,Akademi Analis Farmasi dan Makanan Putra Indonesia Malang
F75973BE-AAD3-4C05-B747-E26F6FA53809,903332,Haaga-Helia University of Applied Sciences
153D7C06-FCD9-4C06-83D1-E2701B375D7D,902090,Hochschule Fur Technik Stuttgart
A9DE4DD2-F550-4FB6-8196-E271E4ABA730,902383,The University Of Newcastle
21829AF8-EEBE-43D0-AE43-E27942A82087,233239,STT BAHTERA JOSIAS
9E3858B4-47D4-4A95-8FB6-E27E89016C92,903108,University Of Chemical Technology And Metallurgy Sofia
C7F61F29-6EA7-4AC0-B19B-E285A16E6D9E,902082,Ernst Moritz Arndt Universitat
44B94606-2A33-4A3F-AE89-E288F2E75F19,900117,Shizuoka University
594CB8A3-4A1D-423B-878F-E2A0CF51FDF3,014005,Akademi Maritim Indonesia Medan
9988D1A8-AECF-40DE-AEF3-E2A0D1075945,041127,Universitas Horizon Indonesia
1DAFB0DC-B865-44A4-8E3E-E2A3A8F12148,273008,Sekolah Tinggi Pastoral Kateketik Santo Yohanes Rasul Jayapura
F8A5FA91-8D95-4302-839E-E2A4E28069A5,902937,Universite Clermont Ferrand 1
78FD14C9-E184-4EEC-ACCA-E2A7A00CDF2B,121012,Universitas Musamus Merauke
663F69E3-8A69-4CFE-B8A8-E2BD41C4BE26,901199,University Of South Carolina At Columbia
84AC7572-AF7C-4BB5-8C5E-E2C8C5E7A8DE,045061,Politeknik IDN Bogor
9B7F05D2-514E-486D-89EB-E2E186DB152B,901363,Loyola College In Maryland
87292805-CE8D-477D-8950-E2E66F893E9C,031009,Universitas Kristen Indonesia
9CFABB76-D763-4A01-88DF-E2EA73147E39,043059,Sekolah Tinggi Teknologi Bandung
EF166453-F290-4C94-836D-E2ECCDD4D837,233121,STT BAKTI FILADELFIA
DD6B48B1-926E-4FA9-96BB-E2EDF0404D80,901008,University Of New Haven
3CC9A62F-CBD8-4C25-95B8-E2F1B7D7FC80,233291,Sekolah Tinggi Teologi Injili Betania Medan
0864C8F1-B797-4136-BCFA-E2FBCF97DE43,901378,Parsons School Of Design
3B0DD9E7-47EA-4D60-A621-E3020ABD6B67,213521,Sekolah Tinggi Ilmu Al-Qur'an (STIQ) Bima
69CBB49B-0715-4117-BFB7-E305D6864E57,213114,STAI Darul Falah Cililin Cihampelas Bandung Barat
E2ED9B9D-410F-47BE-B648-E30720EC45AA,901447,Palomar College
150B208F-F605-46C8-93B1-E30791CA47CD,900417,Technological University of The Philippines
A802C922-C5F1-4877-A02B-E308B6DDB248,033038,Sekolah Tinggi Ilmu Ekonomi Bhakti Pembangunan
F64490C9-82D7-4161-8C30-E31BD032FBBE,385006,Politeknik Pariwisata NHI Bandung
5912F167-3D26-42E6-8291-E31F66FB4852,214010,Institut Agama Islam Al-Muhammad Cepu
291B3445-F729-4E5B-8C63-E326BF0E8F3D,233148,Sekolah Tinggi Teologi Sangkakala
2C93912D-2195-4B41-9722-E32DB325DC4B,092001,Institut Sains Dan Teknologi Pembangunan Indonesia
E38A7605-BA37-4B72-9F59-E32E0E9FD097,123059,STIKES Pasapua Ambon
677C0974-AEC8-4896-A5C1-E32FA1AAC9B0,900421,University of The Philippines At Visayas
29536300-A4A2-46E5-B011-E33804904E1D,233292,Sekolah Tinggi Bibelvrouw HKBP Laguboti
CF1F0D22-0891-4C36-BB45-E33FE5E39758,071064,Universitas Pembangunan Nasional Veteran Jatim
70852A1E-86B7-41FC-8131-E340173DC70C,092014,Institut Sains dan Kesehatan Bone
61F9B511-91E6-47DC-89BE-E340F5B70141,900496,Universiti Malaya
1D386B1D-3B13-499F-9F62-E34D15A0CFEE,063123,Sekolah Tinggi Ilmu Kesehatan Panti Kosala
60EA0147-BFF1-4C17-A473-E3508149F09F,073109,Sekolah Tinggi Ilmu Hukum Ypm Sepanjang
CDE1C731-C6D7-41CC-B81B-E35C8297512D,900631,Rangsit University
7905EAE6-72F4-49B2-BE61-E35F345179D9,900369,National Kaohsiung First University Of Science An
622E0C75-BD28-4A23-A51B-E368537C38D8,901515,Shoreline Community College
7F9A8691-860C-46E0-B505-E3689E6C6EB3,901063,Ball State University
BE18E9C5-F461-4C6C-BBCD-E37106C88890,143031,Sekolah Tinggi Keguruan dan Ilmu Pendidikan Biak
6F6F41E2-FDF4-4DCE-87C4-E38849BA6B90,174059,AMIK Mahaputra Riau
29A26ABB-1259-40AC-8756-E3896E608F36,902768,UNIVERSITA DEGLI STUDI DI PALERMO
1AC87C68-1E8E-4ED1-9CE7-E38B2A6E64AC,044091,AMIK Masa Depan
7E144AFB-9015-4241-B602-E397323D6BC5,202027,IAIN Samarinda
AC96C9C7-F878-46CD-80B3-E39A3F4266C0,434003,Akademi Kimia Analisis
02DAD020-AA3E-4F2B-84F3-E3A26F514ED0,212142,Institut Agama Islam Pemalang
CF1A2109-6961-42E3-9CDF-E3A920D4CDEC,033077,Sekolah Tinggi Manajemen Immi
4738F9F8-DBD4-4319-81A7-E3AD77E4431B,233034,Sekolah Tinggi Agama Kristen Marturia Yogyakarta
4245FF28-079B-4DD7-A291-E3B8BBF93BD6,213366,"STAI Madina (STAIM) Panyabungan, Mandailing Natal, Sumatera Utara"
8D911937-635F-4AE5-B5B5-E3BB3FBC3321,151007,Universitas Nusa Lontar Rote
212B9AE6-3D34-4951-AFB7-E3C28AC58162,901431,Wheaton College
39DA925D-7A1D-453D-BD9A-E3CB50549783,900777,Chengdu Institute Of Technology
AA57FE1A-7CDC-431D-8193-E3D37F99B663,901335,Capitol College
B7141DB3-B741-415D-BBAD-E3E769AA4697,045022,Politeknik Agroindustri
15574FBB-9523-462A-91E1-E3EE104FFEB5,903357,University of Szeged
F8E5748D-61B9-4F57-80E8-E3F031824E0A,901136,University Of Missouri - Kansas City
169DA3DF-000C-43D2-9075-E3FB84B7458C,063058,STIMIK Pro Visi
57DEB893-D8CE-498A-9A5E-E3FC2CD39A35,901267,Manhattan School Of Music
89C41098-CBE7-4940-B5B6-E403194A7B6D,034202,Akademi Farmasi Mahadhika
720B41AB-E3A1-4A03-9B5E-E40611C30EE7,902466,Al Azhar University
A7AAD215-392A-4E8E-A815-E40CCF6946B4,233260,Sekolah Tinggi Agama Kristen Ampari Serui
06D2FF51-973A-4A39-9935-E4118190BC5A,202028,IAIN Jember
916426E2-2075-4E9A-B268-E413D059E838,073145,STIKES Widyagama Husada Malang
9691E812-A6C3-4747-9C2B-E419BCED961A,064083,Apikes Bhakti Mulia
520A0859-AC66-4311-BB96-E41BDE332F4B,902869,The Graduate University for Advanced Studies
8A75C9B2-2827-4835-B268-E41C7CAE3AEA,213554,Sekolah Tinggi Ilmu Ekonomi Syariah Imam Asy Syafii Pekanbaru Riau
DE032F7A-4F51-4307-A7AA-E41CDAA13B4A,212124,Institut Agama Islam Diniyyah Pekanbaru
C07E6904-95EB-4554-8646-E4283104C25B,901897,University Of Twente
4CA3950C-F040-44C7-B30E-E431413F1DE0,064003,Akademi Teknik Mesin Industri Surakarta
B41CCD21-F427-404E-97D4-E44879A165AD,901071,Indiana University - Purdue University at Fort Wayne
5E07C07D-A0A7-42EE-80E8-E4564C68E656,011014,Universitas Muhammadiyah Tapanuli Selatan
E2C066BF-135D-4359-A030-E4632737FF46,051023,Universitas Nahdlatul Ulama Yogyakarta
DE42C58C-1E90-42AF-8C7A-E463D9A24927,213541,Sekolah Tinggi Ilmu Syariah (STIS) Darul Ulum Lampung Timur
ECC14227-B216-4D9B-BCA4-E46521EC01B8,364001,Akademi Ilmu Pemasyarakatan
FD0B29A5-5FA4-46C4-940D-E471DD89275D,902450,University Of Canterburry
3650E609-1DCF-4563-BC14-E485B631E9D8,233253,Sekolah Tinggi Teologi Terpadu Waingapu
EBC6A44A-463F-4A8F-89CC-E48F8B0DDF08,902276,Saint Petersburg State University
5EA383FC-4127-413D-BC88-E4907873963F,903023,Limkokwing University of Creative Technology
3A17BC78-21EE-4681-AF9E-E499FCBA6E5D,900014,Japan Of Advanced Institut Of Science Technology
CC65DCAF-EB17-40F1-9A9A-E49F90714323,900976,California State University - Northridge
9185A5DC-3DCC-4416-B3C1-E4A66D62668A,115005,Politeknik Batang Garing Palangka Raya
5CD2C08F-BE0C-4C11-9AB3-E4A820B5C581,233320,STT Taman Firdaus Jakarta
D2EB6A60-79B5-4931-BAFE-E4B0F26C87D7,004002,Akademi Komunitas Negeri Putra Sang Fajar Blitar
7ADFAF45-AD06-472A-87E2-E4B8C04E4D53,073140,STIKES Dian Husada
2BF609A6-7028-4014-B09C-E4D0F38ABF5D,213518,Sekolah Tinggi Ilmu Tarbiyah (STIT) Al-Chaeriyah Mamuju Sulawesi Barat
2475AEDC-EB01-4F38-9A25-E4D408ECDD2A,005020,Politeknik Pertanian Negeri Pangkajene Kepulauan
FEDEF5E9-B830-4FF2-8D5C-E4D5D2EDFBF7,213011,STIT Darul Fatah Tangerang Banten
16B015F8-1986-4C3A-81C9-E4D8A3E2555B,043326,Sekolah Tinggi Keguruan dan Ilmu Pendidikan Bina Mutiara
CDA1F7EE-81DA-4004-87F9-E4DB636A1DE5,043165,Sekolah Tinggi Bahasa Asing Sebelas April Sumedang
2ECF5D76-9398-4354-85AB-E4EAF0FF4703,031055,Universitas Trilogi
6E2C59B7-AB50-4E71-AE15-E4F06BBC0AE2,903295,Jinzhou Medical University
5575A8F5-642F-4A70-97C4-E4F0E47CC89E,901257,City University Of New York At Hunter College
BAD00D79-ECAE-4960-BE9C-E4F8E069F515,903243,Earlham College
956D554F-4C9A-41EA-80E9-E4FA753E08B6,071033,Universitas Mochammad Sroedji
F0BDC84A-2E94-4B59-9821-E5050A765E2B,023094,STMIK Muara Dua
CB2C092F-3BFB-440D-B3B5-E50A0699EBFA,033129,Sekolah Tinggi Ilmu Kesehatan Indonesia Maju
F488E02B-D629-4833-9053-E5165CE9D36D,163031,STISIP Swadaya
975599B7-F1A9-4632-A5AD-E52A88389262,113088,Sekolah Tinggi Bahasa Asing Pontianak
89857507-2CD3-4AEE-A6D2-E53289C801DA,054015,Akademi Pertanian Yogyakarta
B8B8D429-7241-44F8-8DD1-E533C3A060AB,101037,Universitas Sumatera Barat
0663476E-391E-4A54-AA69-E534FC68ED3E,073125,Sekolah Tinggi Ilmu Kesehatan Artha Bodhi Iswara
DCE11DEE-9A80-40E4-86B6-E53DF52F5D5E,083020,Sekolah Tinggi Ilmu Ekonomi Nasional
C7FB4F3D-96DB-4894-A214-E53FDC4C33E2,163023,STITEK Bina Taruna
6E5BFCD8-BA79-4739-982B-E540D01384CD,233315,STT Sangkakala Jakarta
CC07FC6D-FF6F-4732-AC70-E544A2FE7C73,043153,Sekolah Tinggi Ilmu Ekonomi Stan Im
AAE5501B-A7F1-490C-A3C3-E546DD150D1E,901827,Universite De Cergy-pontoise
E18393C8-9DFA-4112-9A2A-E54E3F253C13,012007,Institut Kesehatan Deli Husada Deli Tua
D5348D7F-72B3-4779-A928-E55EE3B647EF,901163,Syracuse University
234D03C8-E0EF-478A-961A-E560FBA836D9,902488,International University of Africa
0F3EABEC-FDBD-4AE0-920A-E563D73EB3A5,013203,Sekolah Tinggi Ilmu Ekonomi Deli Sumatera
C9DCBED8-5DDE-49D4-9003-E563E9E57BC9,065022,Politeknik Muhammadiyah Tegal
F3682EA9-A099-4B2F-89EF-E565496E625E,901374,North Dakota State University
C27BC144-71DE-47FB-B5C6-E56D49720FC3,213704,Sekolah Tinggi Ilmu Syariah Subulussalam
D48E191A-1D90-47E2-891D-E574278FD475,093123,Sekolah Tinggi Ilmu Pertanian Muhammadiyah Sinjai
99B68F14-D197-4034-97F4-E57B3D27DD3B,043175,STMIK Raharja
B446A19C-95F1-43D3-8E9D-E59B644E81D7,213198,STAI Al-Azhar Menganti Gresik
503355CA-052C-4348-B791-E5A4D9DC6F5D,073157,Sekolah Tinggi Ilmu Kesehatan Nurul Jadid
8E66C4B7-4DEF-4F34-BE09-E5AB2284B9B6,903231,Shandong Normal University
13A725F6-00C5-4070-851B-E5B20BC5EC57,141006,Universitas Timika
1B6C5810-2FA3-41FA-9854-E5B7832185B9,073038,Sekolah Tinggi Ilmu Administrasi Bayuangga
3F25B319-2B06-435E-9FDA-E5B99D7C9609,344069,Akademi Keperawatan Pemkab Belitung
048606A7-936A-4B3F-AA99-E5B9CD89EA1F,033125,Sekolah Tinggi Ilmu Ekonomi Maiji
CEC5071D-1738-4176-B50D-E5BC5F70DBD1,034179,Akademi Keperawatan Yaspen Jakarta
4992C397-1B99-4B5B-B14A-E5C0F50E3C97,063043,STMIK Widya Pratama
DA25354F-DFBF-48FB-95DB-E5CD3C62F795,902691,OXFORD BROOKES UNIVERSITY with DAMELIN COLLEGE
C19DFB87-547A-4AAF-BD5D-E5D47CFF7A05,902252,Kharkov Automobile And Road Institute
FF74C2FE-9955-4CAA-83FC-E5DA5FB6FAE2,900434,Ateneo De Davao University
461AB27F-2C8B-4B42-9782-E5E5A82B5F6D,202046,Institut Agama Islam Negeri Sorong
9C51CB62-2E0A-4418-8037-E5E798DB769E,233042,Sekolah Tinggi Teologi Imanuel (SETITEL) Teluk Dalam Kabupaten Nias Selatan
BD6F753C-2A11-4E98-B54E-E5E8133A8018,900503,Universiti Teknologi Mara
29482359-0710-4999-8F79-E5EA98725C2E,901833,Institut Catholique De Paris
06FEA103-F6C6-40D2-AFB5-E5EC2A66736E,064148,Akademi Keperawatan Ngudi Waluyo Ungaran
8C40AE6F-109F-4632-BCA3-E5F63F7A1A40,900750,Fujian Teacher University
AB168B59-0DBA-47D7-95C7-E5F87C6B0D9D,901777,International Institute For Aerospace
75E1D97C-5889-437D-91B3-E60B2F101C77,042019,Institut Teknologi dan Bisnis Visi Nusantara Bogor
6D8157DD-FABE-45F2-8A76-E611F5FC7CA4,213136,STIT At-Taqwa Ciparay Bandung
5194918A-E896-4ACC-A744-E6137690F2F0,043350,STKIP Babunnajah Pandeglang
F92B15F7-6DB7-4762-BE72-E62153ACD94F,083099,Sekolah Tinggi Pariwisata Mataram
562CF5BA-1423-4DB1-9F5B-E626FFEB2350,083094,STIKES Griya Husada Sumbawa
6F2A3A17-9F82-419D-BBD9-E62AE871883A,901681,Associate Of The Library Association
64CFA873-7A99-471F-96FA-E62B6A05B212,093129,STIMED Nusa Palapa
1E906C25-81B2-4270-BAD9-E63063490BBD,044111,Akademi Pariwisata NHI Bandung
F2B27202-99F3-48BE-80B6-E6315CA8E670,024014,Akademi Akuntansi Unggulan SMB Palembang
03EC6AB0-AC8A-4CED-A3E7-E638F8B108B4,901938,Inholland University
527670DB-EB6B-44C0-9D9A-E643A041C364,901410,The Episcopal Theological Seminary In Virginia
D8ED8FF0-D05C-48D5-8D30-E645D99318D2,104076,Akademi Akuntansi (AKTAN) Boekittinggi
D88072FB-DC78-47AC-8931-E646BACBA4BF,900689,Tianjin University
426BCBF9-A4A7-4E2B-9268-E653F8F3FD51,900954,Northern Arizona University
AD7063DA-C7F9-4242-9437-E65A5E8B7E66,043286,Sekolah Tinggi Ilmu Kesehatan Sukabumi
0D389B75-FD42-48C3-9BE9-E65B76BE0DEB,013217,Sekolah Tinggi Ilmu Kesehatan Malahayati Medan
77476D24-255B-4046-9DC9-E65C72D0F6DE,213430,"STIT Darul Ulum, Sarolangun, Jambi"
1453D57E-275C-42DE-BDCE-E665707FB8CD,901854,Ecole des Mines de Nantes
1011A1B3-C963-4224-9DBF-E66DFBD72A46,054065,Akademi Bahasa Asing Sinema Yogyakarta
4AFC9448-1B3E-4F8A-9315-E68E297096C3,075001,Politeknik Cahaya Surya
83642CB9-6719-4CB7-A2DB-E69C258D8827,044170,Akademi Kebidanan Tri Dharma Husada Bandung
595E0228-53CF-46EC-91A2-E69C9C649B4A,213348,"STAI Said Perintah Masohi, Maluku Tengah, Maluku"
09329E3E-C33D-4E52-95DA-E6A821CF2BEE,014240,Akademi Keperawatan Medistra Lubuk Pakam 
3E9CF8FE-1E28-4E3D-ACCD-E6C04D34E6DC,214001,Sekolah Tinggi Ekonomi Islam (STEI) Al-Arsyadi Kalimantan Timur
CC72688A-830B-4F90-A1FB-E6C7124CCC19,066003,Akademi Komunitas BPPMNU Banat
3B9C1337-6711-4266-BE47-E6CB456CFEE4,902823,ZHEJIANG CHINESE MEDICAL UNIVERSITY
DB3928CC-FC65-43B2-9E72-E6D06FE95D83,014070,Akademi Kebidanan Sehat Medan
A6A01293-9468-4E25-B265-E6D619CD93A3,213639,Sekolah Tinggi Ilmu Syari'ah Sultan Fatah
A66F1EE3-9101-419E-8B92-E6DB54B6BEDB,092039,Institut Mekongga
7066DA16-CEB3-4E37-A9C9-E6E55C2CDEEA,901723,Ecole Nationale Superieure Agronomyque
AC67000B-0C1F-464F-9C91-E6E875794EC8,031041,Universitas Paramadina
AECE87CE-28FF-44D8-AA17-E6F519D75E80,902267,Kiev State University
6FB93BF9-94C0-4CA1-A3D9-E6F718ED96BE,133052,Sekolah Tinggi Ilmu Hukum Al-Banna
47B55BA2-A670-45BD-9A97-E6FEE4520350,021040,Universitas Satu Nusa Lampung
078CC978-FB36-4EC1-A6FD-E70F56C35A84,233122,STT INJILI JAKARTA
AF75E72E-7569-43F5-A684-E727D3EB98E1,212150,Institut Agama Islam Abuya Salek Sarolangun
64B6AE3E-9386-4B9C-B6C8-E729AD55DB23,161010,Universitas Sari Putra Indonesia Tomohon
49E2DD37-39B4-40A4-BA9B-E74920D97EA9,213026,STAI Nahdlatul Ulama (STAINU) Tasikmalaya
5FEE8B9D-812F-41D6-9BEF-E75101B54AD1,174119,Akademi Kebidanan Anugerah Bintan
FCC3A144-A17B-4B6F-BE21-E75575873BF1,903078,Sheikh Ahmad Kuftaro Complex
5518F49D-C98E-49B0-A394-E75753B03C93,001017,Universitas Riau
8812416C-2736-44E5-A71E-E76336D9028B,213272,STIT Raden Santri Gresik
B945EA3B-7D37-4884-BD61-E76C4D4AA039,901610,University Of Portsmouth
DC0AC31B-C3C6-444B-8F55-E76D1524D2F2,074130,Akademi Kuliner dan Patiseri Ottimmo Internasional
BFE44EB0-8DD9-4170-A563-E771A7439DB0,902348,National University Of Athens
59D95AAA-727B-4612-8FDD-E7724F288C1E,043349,Sekolah Tinggi Ilmu Ekonomi Ekadharma Indonesia
82695B90-0700-4267-9D9D-E77A4336F335,233232,Sekolah Tinggi Agama Kristen Apollos Manado
425B08BC-379D-46F0-900F-E77A4EE6E010,033015,Sekolah Tinggi Ilmu Ekonomi Swadaya
70A4EFB5-05C4-4150-A3EB-E77DAD838BC3,114063,ASMI Airlangga Balikpapan
98F073B0-26F2-4D7F-A4B2-E785EFA8AFF3,033201,STIKES Kharisma Persada
0CF7C2ED-A8D6-44B9-8675-E78F69CBB2AB,213301,STIT Adzkia Padang
F25193AB-1B16-4EE9-8186-E792A3501FDD,901324,Baylor University
8EF4B165-03BE-4E38-B250-E794778FFAB6,405003,Poltekkes Kemenkes Riau
CC480D40-8070-4913-BC08-E799F2BA6A43,202012,IAIN Sumatera Utara
CD45A828-04BD-4785-BD7D-E7A6BE7695E4,034093,Akademi Perbankan Yuki
2E4E9F47-F2D8-4916-9A2A-E7A9A9C4FDEE,213083,STAI Al-Khairaat Halmahera Selatan
95651D00-DE11-449E-9B78-E7B1B192A42E,201030,Universitas Islam Negeri Salatiga
5616B199-2B11-4005-BCBE-E7B2B8737029,901955,Jan Van Eyek Academie
AC5ADC68-12DE-42C9-A19A-E7BA4C80ABE5,901662,Polytechnic Of The South Bank
FE8F8D10-C18B-46C4-A893-E7BD8F9C1188,011042,Universitas Pelita Harapan Medan
569E6EA3-DB15-4824-B3AA-E7BE63573BE6,103021,STIP Graha Karya
4978F94B-4E3A-4423-8F74-E7BF30153DE5,900504,Inti College
63126AD3-F519-4B11-AFAE-E7E6BF47F33F,213034,Sekolah Tinggi Ilmu Al-Qur`an (STIQ) Isy Karima Karanganyar
FFFF78E5-A532-4219-AE58-E7E6F8927544,025014,Politeknik Kesehatan Kesuma Bangsa
0181CFE9-C3DC-4124-BAAB-E7E8D0AB6530,901900,Wageningen University
9824562C-274C-4454-B74A-E7ED283D76DB,124015,Akademi Bank Yapis
3D4E1207-6A97-46A2-B0C8-E7ED991759A1,901620,University Of Southampton
A97DDACB-97EE-456B-AD32-E7F855F1F339,014184,Akademi Kebidanan Harapan Keluarga
209AF80B-10B4-48FB-81E4-E818C1EB80A2,901156,Clarkson University
63B1E111-214C-4A97-8680-E8196F798D6E,901029,Nova Southeastern University
EB72D67D-DF01-4B94-A4F0-E81B6E27E784,044117,AMIK BK3
70A59F25-208A-48CE-B4A6-E8238C65DE99,903405,Graduate school of Methodist Theological University
6E14311A-DBB8-4DA7-8AAD-E842A4E6C334,033186,STIE Bakrie School Of Management
1845C8EE-EB44-4806-B253-E84E2B6F2908,901468,Borough Of Manhattan Community College
553E57DB-8603-4076-8D67-E85A56F7CFCB,092040,Institut Dharma Bharata Grup
216178C2-3A1D-4F83-9F32-E860FECE2F4D,034210,Akademi Keperawatan POLRI
3997B16C-FC7D-4700-8CE5-E865B42C829E,043135,Sekolah Tinggi Ilmu Ekonomi Muhammadiyah Bandung
63E99691-A4E2-4989-A833-E8663344D7E4,014255,Universitas Mandiri Bina Prestasi
B7B91621-6A67-4268-8A39-E867A3F1492C,213615,Sekolah Tinggi Ilmu Al Qur'an Ar-Rahman 
6B6BD68F-C650-4EC9-AFE8-E86CAAC6FA4D,903455,Texas A&M University
DB0710BD-C934-4BB4-A218-E86F18672EAB,061043,Universitas Selamat Sri
588E3273-F4B3-4F57-BF3C-E8770FFC146B,063024,Sekolah Tinggi Ilmu Ekonomi Adi Unggul Bhirawa
1E16564D-78E8-43FD-AB5E-E88C81DBCAEF,213780,Sekolah Tinggi Agama Islam Imam Asy Syafii Pekanbaru
DF5042FF-7FC8-44B1-961A-E899504E3C37,405022,Poltekkes Kemenkes Banjarmasin
07861A2D-B383-46E0-BF2F-E89F16A89772,901178,Xavier University
3FD97A5D-242B-41F8-9FCB-E8BE79DC8C7B,903051,TROY STATE UNIVERSITY
EAE4DFF4-7326-434E-8769-E8BF21D7AF5F,073026,Sekolah Tinggi Sosial Politik Waskita Darma
8FDAC261-A293-45EF-874B-E8CC5398E02F,900564,Chartered Institute Of Marketing
AC72CFF8-8FAD-467E-BFD8-E8D0DCAF2B47,014001,Akademi Perniagaan dan Perusahaan APIPSU Medan
90CC06A9-83E4-4DD8-9B06-E8D205A0D9F0,001029,Universitas Halu Oleo
E8515465-2700-4E5C-8138-E8D641D3F033,901819,Universite Pierre Mendes France
BD0B23AE-564B-4C22-B642-E8DA2D972A4A,042021,Institut Teknologi dan Bisnis Riyadlul Ulum
A3E4CB01-1F78-472D-AB76-E8E0142FDE18,455001,Politeknik Kesejahteraan Sosial Bandung
2CE2EA61-3574-43CA-81D5-E8EF77B6DDF7,043167,Sekolah Tinggi Teknologi Wastukancana
420728B1-EFCD-4346-8DF3-E8EFC17EBEFB,900225,Dongshin University
0B726DC9-EC04-4077-8399-E8FC6F86D2CF,902678,Princess Nora Bint Abdul Rahman University
8AB486AD-527C-43F1-8F7D-E91C8362B979,233222,Sekolah Tinggi Teologi Tenggarong
2E723A1C-0FFF-425A-8820-E91F18FFC2A1,213050,STAI An Najah Indonesia Mandiri Sidoarjo 
